,open,high,low,close,volume,value
2022-03-14 01:30:00,48521000.0,48639000.0,48503000.0,48528000.0,39.60515694,1923884922.93989
2022-03-14 01:45:00,48521000.0,48578000.0,48482000.0,48488000.0,30.02027029,1456936379.58741
2022-03-14 02:00:00,48488000.0,48508000.0,48413000.0,48466000.0,17.27154589,837072278.20567
2022-03-14 02:15:00,48474000.0,48620000.0,48474000.0,48569000.0,20.36868337,989341025.45291
2022-03-14 02:30:00,48584000.0,48611000.0,48539000.0,48601000.0,12.86483232,625090380.8767
2022-03-14 02:45:00,48601000.0,48607000.0,48450000.0,48493000.0,14.85656972,720535031.62858
2022-03-14 03:00:00,48496000.0,48582000.0,48428000.0,48455000.0,16.52560076,801472229.99342
2022-03-14 03:15:00,48445000.0,48497000.0,48410000.0,48438000.0,13.41890877,650093861.35487
2022-03-14 03:30:00,48435000.0,48521000.0,48408000.0,48515000.0,13.02294911,631102263.94436
2022-03-14 03:45:00,48481000.0,48589000.0,48481000.0,48574000.0,9.38857437,455611617.22083
2022-03-14 04:00:00,48546000.0,48576000.0,48485000.0,48552000.0,10.31560744,500576868.71696
2022-03-14 04:15:00,48552000.0,48609000.0,48511000.0,48512000.0,11.50879873,558774524.23099
2022-03-14 04:30:00,48512000.0,48554000.0,48485000.0,48486000.0,6.35828216,308515958.56336
2022-03-14 04:45:00,48511000.0,48512000.0,48409000.0,48422000.0,8.78741328,425809246.02172
2022-03-14 05:00:00,48422000.0,48462000.0,48296000.0,48333000.0,33.0322958,1596436723.79517
2022-03-14 05:15:00,48300000.0,48334000.0,48200000.0,48316000.0,20.97390042,1012670096.69935
2022-03-14 05:30:00,48309000.0,48335000.0,48300000.0,48309000.0,10.20682217,493152480.83721
2022-03-14 05:45:00,48295000.0,48333000.0,48264000.0,48315000.0,13.59567784,656584309.70576
2022-03-14 06:00:00,48317000.0,48478000.0,48276000.0,48430000.0,14.00963321,677395680.15443
2022-03-14 06:15:00,48467000.0,48490000.0,48353000.0,48473000.0,7.73130624,374401201.77732
2022-03-14 06:30:00,48473000.0,48485000.0,48347000.0,48375000.0,10.33491719,500417968.49042
2022-03-14 06:45:00,48403000.0,48473000.0,48359000.0,48368000.0,11.51578563,557439993.72325
2022-03-14 07:00:00,48384000.0,48473000.0,48352000.0,48352000.0,15.06612676,729627303.47175
2022-03-14 07:15:00,48358000.0,48401000.0,48204000.0,48276000.0,26.84521834,1295627324.39254
2022-03-14 07:30:00,48247000.0,48414000.0,48212000.0,48287000.0,29.35700337,1417251778.00075
2022-03-14 07:45:00,48258000.0,48287000.0,47310000.0,47438000.0,456.51382723,21757232450.25045
2022-03-14 08:00:00,47465000.0,47663000.0,47316000.0,47429000.0,164.56080875,7809696592.01255
2022-03-14 08:15:00,47418000.0,47661000.0,47417000.0,47581000.0,91.46919954,4348223077.00061
2022-03-14 08:30:00,47585000.0,47586000.0,47424000.0,47425000.0,77.89061072,3699420086.65546
2022-03-14 08:45:00,47425000.0,47545000.0,47409000.0,47510000.0,66.87784373,3174938881.06271
2022-03-14 09:00:00,47500000.0,47542000.0,47209000.0,47228000.0,159.74951334,7569435291.5036
2022-03-14 09:15:00,47230000.0,47490000.0,47210000.0,47369000.0,96.61091662,4577969233.73765
2022-03-14 09:30:00,47369000.0,47437000.0,47200000.0,47209000.0,88.5397689,4189359984.28202
2022-03-14 09:45:00,47201000.0,47340000.0,47186000.0,47315000.0,67.0171797,3165626009.891
2022-03-14 10:00:00,47334000.0,47880000.0,47315000.0,47652000.0,153.97045325,7328521260.72078
2022-03-14 10:15:00,47652000.0,47658000.0,47511000.0,47554000.0,51.15169389,2434601165.85273
2022-03-14 10:30:00,47554000.0,47623000.0,47394000.0,47450000.0,54.20385435,2575718460.92436
2022-03-14 10:45:00,47452000.0,47599000.0,47450000.0,47561000.0,48.20754257,2292037605.16516
2022-03-14 11:00:00,47561000.0,47633000.0,47500000.0,47600000.0,40.29986637,1917406915.52334
2022-03-14 11:15:00,47610000.0,47686000.0,47574000.0,47669000.0,35.17948237,1675301587.49407
2022-03-14 11:30:00,47669000.0,47701000.0,47650000.0,47650000.0,35.76603429,1705267388.03805
2022-03-14 11:45:00,47652000.0,47655000.0,47500000.0,47560000.0,29.82168218,1418548121.12397
2022-03-14 12:00:00,47560000.0,47598000.0,47500000.0,47538000.0,25.11054888,1193827579.55645
2022-03-14 12:15:00,47538000.0,47569000.0,47500000.0,47512000.0,31.65775349,1504503591.63157
2022-03-14 12:30:00,47514000.0,47657000.0,47512000.0,47634000.0,41.20176283,1961441250.27989
2022-03-14 12:45:00,47634000.0,47700000.0,47612000.0,47691000.0,37.07736171,1766370501.38715
2022-03-14 13:00:00,47680000.0,48300000.0,47646000.0,48193000.0,123.9869858,5944504173.56392
2022-03-14 13:15:00,48192000.0,48408000.0,48096000.0,48100000.0,209.94860052,10140205202.36506
2022-03-14 13:30:00,48100000.0,48151000.0,47900000.0,47973000.0,79.93655267,3836547920.78877
2022-03-14 13:45:00,47974000.0,48017000.0,47941000.0,47979000.0,62.74357858,3010053656.20457
2022-03-14 14:00:00,47979000.0,48101000.0,47941000.0,48068000.0,47.29016897,2270910147.99054
2022-03-14 14:15:00,48060000.0,48102000.0,48040000.0,48067000.0,48.19190439,2316978784.1529
2022-03-14 14:30:00,48067000.0,48099000.0,47993000.0,47993000.0,71.47883467,3434085831.91505
2022-03-14 14:45:00,47996000.0,48078000.0,47937000.0,48015000.0,51.57930001,2475522521.55761
2022-03-14 15:00:00,48013000.0,48078000.0,47876000.0,47900000.0,321.12045317,15390150680.18375
2022-03-14 15:15:00,47900000.0,48211000.0,47847000.0,48068000.0,209.11533501,10025854928.5655
2022-03-14 15:30:00,48068000.0,48191000.0,48037000.0,48090000.0,51.81966257,2494060981.55291
2022-03-14 15:45:00,48088000.0,48160000.0,48035000.0,48147000.0,38.71672895,1862370331.36602
2022-03-14 16:00:00,48147000.0,48250000.0,48102000.0,48226000.0,45.51640207,2193298256.14071
2022-03-14 16:15:00,48225000.0,48398000.0,48190000.0,48219000.0,67.11672557,3240225163.94228
2022-03-14 16:30:00,48219000.0,48661000.0,48216000.0,48600000.0,247.59557821,12013724173.99144
2022-03-14 16:45:00,48600000.0,48680000.0,48475000.0,48620000.0,103.31366034,5020189707.5396
2022-03-14 17:00:00,48620000.0,48697000.0,48469000.0,48484000.0,324.21685271,15757807164.62103
2022-03-14 17:15:00,48473000.0,48700000.0,48407000.0,48441000.0,151.82116103,7369126652.1486
2022-03-14 17:30:00,48441000.0,48497000.0,48331000.0,48341000.0,75.93573238,3676998915.21572
2022-03-14 17:45:00,48341000.0,48557000.0,48341000.0,48520000.0,66.92880499,3245748453.56045
2022-03-14 18:00:00,48520000.0,48613000.0,48252000.0,48401000.0,58.70705743,2844253698.83992
2022-03-14 18:15:00,48400000.0,48446000.0,48380000.0,48445000.0,46.86442005,2269138203.52731
2022-03-14 18:30:00,48424000.0,48588000.0,48416000.0,48586000.0,40.18600598,1948327214.98478
2022-03-14 18:45:00,48585000.0,48770000.0,48500000.0,48573000.0,119.87432343,5830442919.17166
2022-03-14 19:00:00,48568000.0,48597000.0,48500000.0,48515000.0,42.27470082,2051579351.79372
2022-03-14 19:15:00,48516000.0,48542000.0,48381000.0,48420000.0,52.01730227,2521271171.04795
2022-03-14 19:30:00,48382000.0,48508000.0,48382000.0,48420000.0,31.05284303,1504017481.20882
2022-03-14 19:45:00,48420000.0,48559000.0,48400000.0,48512000.0,30.48615284,1477372746.95437
2022-03-14 20:00:00,48547000.0,48557000.0,48428000.0,48493000.0,22.96562788,1113324953.60881
2022-03-14 20:15:00,48493000.0,48525000.0,48265000.0,48289000.0,44.44908297,2153078894.02071
2022-03-14 20:30:00,48289000.0,48450000.0,48206000.0,48414000.0,47.23315986,2283693965.96789
2022-03-14 20:45:00,48400000.0,48427000.0,48332000.0,48345000.0,31.4330172,1520384112.57515
2022-03-14 21:00:00,48345000.0,48415000.0,48226000.0,48228000.0,50.25243516,2429907264.22509
2022-03-14 21:15:00,48230000.0,48322000.0,48117000.0,48143000.0,72.17241535,3479086613.6909
2022-03-14 21:30:00,48180000.0,48200000.0,48098000.0,48147000.0,60.04645725,2890634567.60453
2022-03-14 21:45:00,48163000.0,48236000.0,48073000.0,48207000.0,58.82055088,2832019852.15425
2022-03-14 22:00:00,48213000.0,48394000.0,48207000.0,48316000.0,44.33812274,2140612561.29768
2022-03-14 22:15:00,48316000.0,48355000.0,48086000.0,48166000.0,52.88049624,2549209816.44859
2022-03-14 22:30:00,48152000.0,48285000.0,48065000.0,48263000.0,60.631333,2919011989.52651
2022-03-14 22:45:00,48263000.0,48317000.0,48205000.0,48315000.0,41.62727228,2009576249.69779
2022-03-14 23:00:00,48304000.0,48597000.0,48263000.0,48540000.0,104.73572801,5076664859.84456
2022-03-14 23:15:00,48540000.0,48585000.0,48377000.0,48460000.0,53.2116656,2579798898.6296
2022-03-14 23:30:00,48460000.0,48499000.0,48204000.0,48260000.0,34.11989753,1650428924.17439
2022-03-14 23:45:00,48226000.0,48597000.0,48201000.0,48597000.0,73.39851097,3557650613.69653
2022-03-15 00:00:00,48597000.0,48629000.0,48508000.0,48557000.0,70.08873149,3404603791.53891
2022-03-15 00:15:00,48520000.0,48557000.0,48457000.0,48457000.0,33.16373629,1609174996.58374
2022-03-15 00:30:00,48457000.0,48509000.0,48400000.0,48471000.0,31.90878311,1546335125.94243
2022-03-15 00:45:00,48424000.0,48473000.0,48346000.0,48473000.0,23.06110888,1116752516.3912
2022-03-15 01:00:00,48500000.0,48546000.0,48357000.0,48359000.0,21.55974142,1044485896.06689
2022-03-15 01:15:00,48359000.0,48580000.0,48351000.0,48538000.0,27.41273182,1328888351.16184
2022-03-15 01:30:00,48537000.0,48585000.0,48459000.0,48542000.0,15.9926737,775991030.23153
2022-03-15 01:45:00,48512000.0,48542000.0,48353000.0,48404000.0,22.3679299,1083157985.84935
2022-03-15 02:00:00,48364000.0,48450000.0,48220000.0,48316000.0,44.73361941,2161413035.47039
2022-03-15 02:15:00,48317000.0,48355000.0,48220000.0,48221000.0,23.0657301,1113618575.47721
2022-03-15 02:30:00,48221000.0,48314000.0,48129000.0,48270000.0,32.93303975,1587725553.06161
2022-03-15 02:45:00,48302000.0,48363000.0,48232000.0,48299000.0,12.34968762,596553582.08286
2022-03-15 03:00:00,48299000.0,48359000.0,48287000.0,48295000.0,9.54726187,461413464.57535
2022-03-15 03:15:00,48333000.0,48333000.0,48087000.0,48100000.0,36.51189195,1759644618.7492
2022-03-15 03:30:00,48100000.0,48261000.0,48030000.0,48173000.0,29.19174094,1405083210.58153
2022-03-15 03:45:00,48173000.0,48400000.0,48136000.0,48200000.0,88.59181058,4271508312.46359
2022-03-15 04:00:00,48200000.0,48322000.0,48118000.0,48200000.0,83.1565891,4007980010.52282
2022-03-15 04:15:00,48200000.0,48357000.0,48174000.0,48329000.0,21.40711131,1032503763.63151
2022-03-15 04:30:00,48328000.0,48442000.0,48220000.0,48391000.0,17.57704818,849324453.22245
2022-03-15 04:45:00,48439000.0,48439000.0,48291000.0,48329000.0,11.5256721,557296011.84084
2022-03-15 05:00:00,48333000.0,48450000.0,48331000.0,48420000.0,26.70596646,1292810598.72572
2022-03-15 05:15:00,48420000.0,48420000.0,48330000.0,48390000.0,5.51544034,266747533.74042
2022-03-15 05:30:00,48390000.0,48473000.0,48358000.0,48468000.0,7.08125209,342903956.12861
2022-03-15 05:45:00,48468000.0,48470000.0,48297000.0,48306000.0,20.12732124,973711345.49968
2022-03-15 06:00:00,48306000.0,48380000.0,48195000.0,48350000.0,27.52228321,1328298076.27016
2022-03-15 06:15:00,48371000.0,48378000.0,48305000.0,48342000.0,10.08694144,487540775.99366
2022-03-15 06:30:00,48342000.0,48342000.0,48177000.0,48194000.0,32.04884394,1546369060.76732
2022-03-15 06:45:00,48180000.0,48252000.0,48160000.0,48206000.0,14.58882935,703192995.69444
2022-03-15 07:00:00,48206000.0,48544000.0,48206000.0,48440000.0,39.89246182,1930364268.05915
2022-03-15 07:15:00,48439000.0,48559000.0,48340000.0,48459000.0,33.61515029,1629274207.33594
2022-03-15 07:30:00,48459000.0,48629000.0,48401000.0,48591000.0,42.00638979,2039426910.83204
2022-03-15 07:45:00,48591000.0,49515000.0,48541000.0,48870000.0,332.55577663,16329839521.34324
2022-03-15 08:00:00,48870000.0,49331000.0,48870000.0,49325000.0,102.54103341,5034214215.42978
2022-03-15 08:15:00,49306000.0,49325000.0,49104000.0,49312000.0,125.32338267,6170762562.59708
2022-03-15 08:30:00,49309000.0,49360000.0,49101000.0,49120000.0,135.14812486,6658308854.45368
2022-03-15 08:45:00,49120000.0,49269000.0,49112000.0,49171000.0,74.3006975,3654416754.43272
2022-03-15 09:00:00,49212000.0,49348000.0,49012000.0,49012000.0,106.76479392,5254723424.95179
2022-03-15 09:15:00,49012000.0,49055000.0,48805000.0,49014000.0,140.42028528,6867489398.56747
2022-03-15 09:30:00,49014000.0,49087000.0,48906000.0,49047000.0,64.63243962,3166280806.7285
2022-03-15 09:45:00,49047000.0,49080000.0,48946000.0,49026000.0,49.89425467,2444750616.65733
2022-03-15 10:00:00,49021000.0,49117000.0,48651000.0,48713000.0,139.57350974,6817066000.82013
2022-03-15 10:15:00,48713000.0,48716000.0,48427000.0,48489000.0,142.7026514,6924963995.51619
2022-03-15 10:30:00,48489000.0,48558000.0,48344000.0,48521000.0,101.88276502,4933494075.92931
2022-03-15 10:45:00,48521000.0,48541000.0,48334000.0,48414000.0,59.88303243,2899578983.42153
2022-03-15 11:00:00,48432000.0,48561000.0,48384000.0,48513000.0,69.32224787,3359738508.14101
2022-03-15 11:15:00,48514000.0,48514000.0,48461000.0,48476000.0,31.53438159,1529126246.73212
2022-03-15 11:30:00,48476000.0,48649000.0,48457000.0,48607000.0,47.70316843,2316967084.56892
2022-03-15 11:45:00,48608000.0,48641000.0,48506000.0,48565000.0,26.7413118,1298419716.85564
2022-03-15 12:00:00,48565000.0,48594000.0,48500000.0,48532000.0,26.73037934,1297079449.70468
2022-03-15 12:15:00,48532000.0,48534000.0,48398000.0,48407000.0,35.25950384,1708636312.32998
2022-03-15 12:30:00,48406000.0,48482000.0,48200000.0,48233000.0,57.47397799,2777020535.32906
2022-03-15 12:45:00,48226000.0,48399000.0,48218000.0,48363000.0,42.96029366,2074252963.51143
2022-03-15 13:00:00,48363000.0,48364000.0,48288000.0,48342000.0,33.70849038,1628917046.07441
2022-03-15 13:15:00,48342000.0,48360000.0,48315000.0,48318000.0,32.73758796,1582431996.9934
2022-03-15 13:30:00,48318000.0,48359000.0,48285000.0,48320000.0,29.52631763,1427344627.67594
2022-03-15 13:45:00,48335000.0,48356000.0,48258000.0,48259000.0,28.08562003,1356433117.13595
2022-03-15 14:00:00,48259000.0,48340000.0,48244000.0,48254000.0,27.83781631,1343832803.09358
2022-03-15 14:15:00,48254000.0,48382000.0,48252000.0,48275000.0,26.94367248,1301656654.73685
2022-03-15 14:30:00,48270000.0,48389000.0,48269000.0,48297000.0,24.08294822,1163714763.36883
2022-03-15 14:45:00,48326000.0,48367000.0,48285000.0,48345000.0,21.20888819,1024877184.12903
2022-03-15 15:00:00,48325000.0,48367000.0,48285000.0,48339000.0,26.43291199,1277233275.05101
2022-03-15 15:15:00,48343000.0,48523000.0,48338000.0,48362000.0,43.85421419,2122789610.34932
2022-03-15 15:30:00,48362000.0,48413000.0,48314000.0,48322000.0,28.87584784,1395757906.69325
2022-03-15 15:45:00,48324000.0,48350000.0,48315000.0,48315000.0,26.65389009,1288102317.80957
2022-03-15 16:00:00,48315000.0,48333000.0,47781000.0,47869000.0,196.54586254,9443469754.06782
2022-03-15 16:15:00,47877000.0,48012000.0,47830000.0,47975000.0,127.12135375,6093298302.22393
2022-03-15 16:30:00,47939000.0,48080000.0,47928000.0,48021000.0,107.76057357,5169384565.44415
2022-03-15 16:45:00,48036000.0,48050000.0,47972000.0,47985000.0,61.83443247,2968790324.35148
2022-03-15 17:00:00,47994000.0,48074000.0,47837000.0,47966000.0,96.35876261,4622139759.801
2022-03-15 17:15:00,47974000.0,48046000.0,47940000.0,48000000.0,59.02477605,2831636180.39256
2022-03-15 17:30:00,47979000.0,48059000.0,47975000.0,48033000.0,39.53445669,1898148388.84985
2022-03-15 17:45:00,48033000.0,48097000.0,48006000.0,48006000.0,33.18775794,1593923298.99989
2022-03-15 18:00:00,48008000.0,48060000.0,47937000.0,48060000.0,55.26772573,2652708733.37688
2022-03-15 18:15:00,48060000.0,48310000.0,48058000.0,48201000.0,68.46590838,3298015533.11695
2022-03-15 18:30:00,48201000.0,48300000.0,48121000.0,48269000.0,41.34561223,1993121743.31729
2022-03-15 18:45:00,48269000.0,48290000.0,48079000.0,48146000.0,146.55051674,7054543636.35476
2022-03-15 19:00:00,48146000.0,48271000.0,48123000.0,48250000.0,115.47161809,5561430667.60966
2022-03-15 19:15:00,48252000.0,48257000.0,48043000.0,48116000.0,82.91015499,3987725203.93652
2022-03-15 19:30:00,48110000.0,48149000.0,48049000.0,48066000.0,87.66671161,4214752060.73767
2022-03-15 19:45:00,48065000.0,48150000.0,48000000.0,48122000.0,60.66484176,2917944095.87002
2022-03-15 20:00:00,48122000.0,48250000.0,48100000.0,48208000.0,55.05391464,2651277714.45983
2022-03-15 20:15:00,48202000.0,48291000.0,48140000.0,48224000.0,79.97146799,3853667286.45114
2022-03-15 20:30:00,48211000.0,48234000.0,48135000.0,48180000.0,21.26297589,1024720228.03462
2022-03-15 20:45:00,48181000.0,48210000.0,48133000.0,48173000.0,33.94796775,1635365974.34894
2022-03-15 21:00:00,48173000.0,48190000.0,48140000.0,48187000.0,34.96916717,1684738109.85215
2022-03-15 21:15:00,48184000.0,48271000.0,48146000.0,48150000.0,125.57686534,6050383201.51204
2022-03-15 21:30:00,48150000.0,48411000.0,48148000.0,48372000.0,127.01360473,6133529600.57748
2022-03-15 21:45:00,48355000.0,48371000.0,48221000.0,48226000.0,132.21568074,6381960217.59093
2022-03-15 22:00:00,48243000.0,48400000.0,48200000.0,48200000.0,117.21775661,5660367223.12124
2022-03-15 22:15:00,48260000.0,48300000.0,48228000.0,48271000.0,42.37041397,2045608156.76726
2022-03-15 22:30:00,48271000.0,48300000.0,48016000.0,48070000.0,69.74168691,3359163121.83078
2022-03-15 22:45:00,48070000.0,48290000.0,48042000.0,48220000.0,44.21796668,2129112274.6978
2022-03-15 23:00:00,48220000.0,48374000.0,48190000.0,48323000.0,72.82382586,3517512495.43311
2022-03-15 23:15:00,48320000.0,48594000.0,48206000.0,48486000.0,75.53508829,3655611952.3255
2022-03-15 23:30:00,48530000.0,48700000.0,48380000.0,48553000.0,89.12157215,4326637941.04684
2022-03-15 23:45:00,48552000.0,48669000.0,48488000.0,48511000.0,73.60974661,3575672646.06053
2022-03-16 00:00:00,48511000.0,48641000.0,48450000.0,48635000.0,46.11702794,2237183131.72484
2022-03-16 00:15:00,48635000.0,48641000.0,48494000.0,48591000.0,42.37520933,2058307392.90701
2022-03-16 00:30:00,48592000.0,48712000.0,48535000.0,48545000.0,89.17400867,4336968783.10711
2022-03-16 00:45:00,48545000.0,48605000.0,48390000.0,48438000.0,37.84484408,1835507052.28257
2022-03-16 01:00:00,48434000.0,48600000.0,48303000.0,48560000.0,59.22486137,2870174421.05772
2022-03-16 01:15:00,48559000.0,48650000.0,48522000.0,48569000.0,51.64534491,2508976134.88584
2022-03-16 01:30:00,48569000.0,48673000.0,48548000.0,48644000.0,42.02270833,2043459812.56559
2022-03-16 01:45:00,48644000.0,48800000.0,48565000.0,48579000.0,36.60527798,1781764296.97386
2022-03-16 02:00:00,48580000.0,48667000.0,48578000.0,48582000.0,26.30771989,1279182271.43598
2022-03-16 02:15:00,48613000.0,48630000.0,48567000.0,48594000.0,14.24635277,692486861.55282
2022-03-16 02:30:00,48594000.0,48630000.0,48543000.0,48617000.0,25.13551062,1221151720.3988
2022-03-16 02:45:00,48622000.0,48763000.0,48610000.0,48725000.0,34.47842529,1677535175.12731
2022-03-16 03:00:00,48725000.0,48793000.0,48628000.0,48726000.0,14.79788203,720969160.50043
2022-03-16 03:15:00,48724000.0,48741000.0,48639000.0,48647000.0,13.7395348,668874232.95731
2022-03-16 03:30:00,48646000.0,48717000.0,48589000.0,48590000.0,12.90040778,627551195.53658
2022-03-16 03:45:00,48590000.0,48880000.0,48590000.0,48748000.0,29.064443,1416661906.2792
2022-03-16 04:00:00,48791000.0,49022000.0,48705000.0,48944000.0,104.85420805,5131421882.7519
2022-03-16 04:15:00,48944000.0,49080000.0,48920000.0,49064000.0,42.68701385,2092397868.87614
2022-03-16 04:30:00,49064000.0,49230000.0,49030000.0,49040000.0,79.39164887,3900807579.33474
2022-03-16 04:45:00,49035000.0,49076000.0,48910000.0,49043000.0,38.30101955,1877042409.4158
2022-03-16 05:00:00,49043000.0,49213000.0,48831000.0,48878000.0,49.72784744,2436843032.72838
2022-03-16 05:15:00,48878000.0,48969000.0,48836000.0,48907000.0,36.30166315,1775339546.48325
2022-03-16 05:30:00,48924000.0,49005000.0,48815000.0,48824000.0,36.93953465,1806943403.14679
2022-03-16 05:45:00,48831000.0,48879000.0,48778000.0,48791000.0,24.38502683,1190355691.02273
2022-03-16 06:00:00,48824000.0,48851000.0,48688000.0,48840000.0,34.56883879,1685393766.35297
2022-03-16 06:15:00,48851000.0,48899000.0,48734000.0,48803000.0,21.86696007,1067973253.0911
2022-03-16 06:30:00,48830000.0,49001000.0,48775000.0,48929000.0,27.65897839,1352262879.85315
2022-03-16 06:45:00,48930000.0,49160000.0,48929000.0,49155000.0,37.09470157,1818557486.91077
2022-03-16 07:00:00,49147000.0,49383000.0,49098000.0,49201000.0,120.46966604,5933001294.44317
2022-03-16 07:15:00,49201000.0,49201000.0,48936000.0,48987000.0,64.59102196,3167646486.72422
2022-03-16 07:30:00,48987000.0,49008000.0,48813000.0,48881000.0,34.87976805,1705481027.19684
2022-03-16 07:45:00,48881000.0,48960000.0,48880000.0,48947000.0,26.48543386,1295178183.28496
2022-03-16 08:00:00,48947000.0,48964000.0,48776000.0,48784000.0,36.5683504,1788112897.97147
2022-03-16 08:15:00,48776000.0,48786000.0,48602000.0,48679000.0,65.6907205,3198198092.12633
2022-03-16 08:30:00,48679000.0,48798000.0,48679000.0,48771000.0,37.45032257,1824965263.09452
2022-03-16 08:45:00,48757000.0,48787000.0,48603000.0,48640000.0,46.38849545,2258323753.45121
2022-03-16 09:00:00,48609000.0,48743000.0,48507000.0,48717000.0,67.10768185,3264104420.85033
2022-03-16 09:15:00,48726000.0,48726000.0,48533000.0,48583000.0,60.76119561,2952932752.55866
2022-03-16 09:30:00,48584000.0,48705000.0,48537000.0,48577000.0,60.94778733,2962155864.89021
2022-03-16 09:45:00,48557000.0,48627000.0,48507000.0,48561000.0,60.0008569,2913519373.24801
2022-03-16 10:00:00,48560000.0,48635000.0,48506000.0,48620000.0,41.66521521,2023950398.25646
2022-03-16 10:15:00,48620000.0,48691000.0,48593000.0,48669000.0,49.03587392,2386040243.76313
2022-03-16 10:30:00,48670000.0,48796000.0,48588000.0,48734000.0,67.16539142,3270761014.50967
2022-03-16 10:45:00,48734000.0,49097000.0,48686000.0,48877000.0,93.87713061,4592107438.71634
2022-03-16 11:00:00,48874000.0,51022000.0,48850000.0,50928000.0,935.55087348,47071462905.33694
2022-03-16 11:15:00,50928000.0,51307000.0,50550000.0,50569000.0,790.7555299,40315819421.8195
2022-03-16 11:30:00,50543000.0,50820000.0,50354000.0,50621000.0,327.29076518,16560450876.53
2022-03-16 11:45:00,50621000.0,50693000.0,50315000.0,50465000.0,167.29897788,8452964566.39279
2022-03-16 12:00:00,50437000.0,50520000.0,48755000.0,49000000.0,503.1902796,24895469362.93055
2022-03-16 12:15:00,49000000.0,49281000.0,48803000.0,49160000.0,416.16149306,20431585578.30409
2022-03-16 12:30:00,49160000.0,49160000.0,48402000.0,48751000.0,438.93494864,21416199285.19182
2022-03-16 12:45:00,48751000.0,48847000.0,48586000.0,48721000.0,196.47822804,9571684383.67952
2022-03-16 13:00:00,48721000.0,48799000.0,48585000.0,48748000.0,132.93039128,6475447320.41395
2022-03-16 13:15:00,48743000.0,48768000.0,48522000.0,48670000.0,167.92406762,8162850249.54003
2022-03-16 13:30:00,48671000.0,48789000.0,48630000.0,48751000.0,86.52648842,4214547442.07788
2022-03-16 13:45:00,48751000.0,48800000.0,48679000.0,48731000.0,72.48129426,3533565685.55683
2022-03-16 14:00:00,48731000.0,48756000.0,48580000.0,48628000.0,60.09426055,2923769802.30226
2022-03-16 14:15:00,48637000.0,48677000.0,48577000.0,48612000.0,76.00035157,3694581092.43716
2022-03-16 14:30:00,48595000.0,48948000.0,48580000.0,48929000.0,66.89479785,3259085184.85942
2022-03-16 14:45:00,48913000.0,48929000.0,48725000.0,48812000.0,63.20011486,3086302610.92197
2022-03-16 15:00:00,48812000.0,48939000.0,48759000.0,48853000.0,73.72296683,3602030010.62895
2022-03-16 15:15:00,48850000.0,49012000.0,48796000.0,48798000.0,91.39211667,4466514747.26751
2022-03-16 15:30:00,48795000.0,48950000.0,48752000.0,48930000.0,71.47110405,3488859168.90908
2022-03-16 15:45:00,48903000.0,49009000.0,48826000.0,49005000.0,87.8607578,4301552095.11018
2022-03-16 16:00:00,49005000.0,49010000.0,48844000.0,48974000.0,68.41386907,3346835374.32588
2022-03-16 16:15:00,48974000.0,48975000.0,48844000.0,48880000.0,35.32587531,1726843104.07067
2022-03-16 16:30:00,48880000.0,49000000.0,48846000.0,48909000.0,54.09915264,2646707529.65815
2022-03-16 16:45:00,48929000.0,49105000.0,48907000.0,49015000.0,85.89397603,4210789252.9657
2022-03-16 17:00:00,49000000.0,49365000.0,48998000.0,49227000.0,122.54075359,6024998745.84733
2022-03-16 17:15:00,49219000.0,49300000.0,49104000.0,49160000.0,89.78242804,4417934829.91732
2022-03-16 17:30:00,49160000.0,49999000.0,49144000.0,49585000.0,295.86573752,14672819936.19553
2022-03-16 17:45:00,49574000.0,49990000.0,49505000.0,49836000.0,246.88740338,12300785303.05525
2022-03-16 18:00:00,49832000.0,50247000.0,49821000.0,49993000.0,279.97647145,13986981168.90724
2022-03-16 18:15:00,49994000.0,50169000.0,49887000.0,50087000.0,163.70082956,8189256223.13468
2022-03-16 18:30:00,50088000.0,50150000.0,49778000.0,49830000.0,175.62388336,8769541384.33818
2022-03-16 18:45:00,49829000.0,50080000.0,49819000.0,50001000.0,91.10342235,4551212113.05057
2022-03-16 19:00:00,50003000.0,50080000.0,49798000.0,50000000.0,103.10067876,5148970330.97037
2022-03-16 19:15:00,49998000.0,50130000.0,49900000.0,49962000.0,118.90576772,5948288520.73655
2022-03-16 19:30:00,49962000.0,49991000.0,49529000.0,49805000.0,130.39462493,6495477604.06091
2022-03-16 19:45:00,49804000.0,49974000.0,49671000.0,49696000.0,73.44319822,3657897544.28993
2022-03-16 20:00:00,49696000.0,49794000.0,49563000.0,49760000.0,121.65604588,6044937388.50577
2022-03-16 20:15:00,49760000.0,49999000.0,49734000.0,49914000.0,78.14353136,3898799676.43186
2022-03-16 20:30:00,49900000.0,50100000.0,49865000.0,50094000.0,121.00276411,6052470099.42726
2022-03-16 20:45:00,50095000.0,50112000.0,49900000.0,50033000.0,87.64196132,4386070246.08569
2022-03-16 21:00:00,50033000.0,50125000.0,49907000.0,49944000.0,151.62692553,7588197612.97273
2022-03-16 21:15:00,49943000.0,50043000.0,49916000.0,49986000.0,60.07448415,3002003489.86529
2022-03-16 21:30:00,49986000.0,50068000.0,49880000.0,49946000.0,63.456891,3169872028.26211
2022-03-16 21:45:00,49946000.0,49960000.0,49800000.0,49811000.0,45.58779075,2274988647.34947
2022-03-16 22:00:00,49812000.0,49901000.0,49700000.0,49713000.0,64.45034012,3209673971.1444
